Tensao [V];Corrente [A]
-2;-1,04739E-09
-1,75;-8,848907E-10
-1,5;-7,414568E-10
-1,25;-4,364769E-10
-1;7,355609E-10
-0,75;1,078681E-08
-0,5;6,665669E-08
-0,25;3,190063E-07
0;6,59365E-07
0,25;1,026196E-06
0,5;1,418967E-06
0,75;1,836199E-06
1;2,260933E-06
1,25;2,664006E-06
1,5;3,026458E-06
1,75;3,339701E-06
2;3,598066E-06
2,25;3,803934E-06
2,5;3,968564E-06
2,75;4,104863E-06
3;4,215933E-06
3,25;4,305753E-06
3,5;4,380256E-06
3,75;4,445137E-06
4;4,503485E-06
4,25;4,556218E-06
4,5;4,60461E-06
4,75;4,651068E-06
5;4,696693E-06
5,25;4,742591E-06
5,5;4,789155E-06
5,75;4,83764E-06
6;4,887465E-06
6,25;4,938254E-06
6,5;4,989279E-06
6,75;5,039586E-06
7;5,089021E-06
7,25;5,137292E-06
7,5;5,184309E-06
7,75;5,229253E-06
8;5,272508E-06
8,25;5,314148E-06
8,5;5,354205E-06
8,75;5,392597E-06
9;5,429194E-06
9,25;5,463698E-06
9,5;5,497107E-06
9,75;5,529095E-06
