Tensao [V];Corrente [A]
-10;-1,981072E-09
-9,75;-1,831205E-09
-9,5;-1,737915E-09
-9,25;-1,670905E-09
-9;-1,608955E-09
-8,75;-1,550837E-09
-8,5;-1,499465E-09
-8,25;-1,455964E-09
-8;-1,409081E-09
-7,75;-1,364403E-09
-7,5;-1,318807E-09
-7,25;-1,27454E-09
-7;-1,232225E-09
-6,75;-1,188961E-09
-6,5;-1,148123E-09
-6,25;-1,107623E-09
-6;-1,063879E-09
-5,75;-1,018028E-09
-5,5;-9,786637E-10
-5,25;-9,441375E-10
-5;-9,033224E-10
-4,75;-8,570443E-10
-4,5;-8,151938E-10
-4,25;-7,751528E-10
-4;-7,361043E-10
-3,75;-6,928005E-10
-3,5;-6,535008E-10
-3,25;-6,156756E-10
-3;-5,731332E-10
-2,75;-5,295636E-10
-2,5;-4,891024E-10
-2,25;-4,483567E-10
-2;-4,021402E-10
-1,75;-3,449273E-10
-1,5;-2,6372E-10
-1,25;-6,846723E-11
-1;7,231311E-10
-0,75;7,536451E-09
-0,5;4,713303E-08
-0,25;2,410596E-07
0;5,196906E-07
0,25;8,153491E-07
0,5;1,124849E-06
0,75;1,444094E-06
1;1,757068E-06
1,25;2,038137E-06
1,5;2,272869E-06
1,75;2,459282E-06
2;2,600933E-06
2,25;2,716983E-06
2,5;2,816408E-06
2,75;2,900148E-06
3;2,968719E-06
3,25;3,026252E-06
3,5;3,077293E-06
3,75;3,123008E-06
4;3,163979E-06
4,25;3,201015E-06
4,5;3,236046E-06
4,75;3,270249E-06
5;3,304629E-06
5,25;3,339333E-06
5,5;3,374701E-06
5,75;3,411486E-06
6;3,448199E-06
6,25;3,485787E-06
6,5;3,523113E-06
6,75;3,558844E-06
7;3,594173E-06
7,25;3,628126E-06
7,5;3,660238E-06
7,75;3,692625E-06
8;3,722877E-06
8,25;3,751975E-06
8,5;3,779923E-06
8,75;3,806351E-06
9;3,832068E-06
9,25;3,856415E-06
9,5;3,87946E-06
9,75;3,901474E-06
10;3,922211E-06
