Tensao [V];Corrente [A]
-10;-1,962396E-09
-9,75;-1,816951E-09
-9,5;-1,723525E-09
-9,25;-1,650581E-09
-9;-1,588837E-09
-8,75;-1,533423E-09
-8,5;-1,483495E-09
-8,25;-1,432935E-09
-8;-1,387153E-09
-7,75;-1,345051E-09
-7,5;-1,300079E-09
-7,25;-1,253824E-09
-7;-1,209263E-09
-6,75;-1,166284E-09
-6,5;-1,125673E-09
-6,25;-1,084313E-09
-6;-1,040069E-09
-5,75;-9,988808E-10
-5,5;-9,591442E-10
-5,25;-9,198202E-10
-5;-8,798628E-10
-4,75;-8,380246E-10
-4,5;-7,964336E-10
-4,25;-7,556755E-10
-4;-7,135113E-10
-3,75;-6,749242E-10
-3,5;-6,34044E-10
-3,25;-5,924698E-10
-3;-5,499715E-10
-2,75;-5,07474E-10
-2,5;-4,648665E-10
-2,25;-4,17122E-10
-2;-3,674303E-10
-1,75;-3,153668E-10
-1,5;-2,364845E-10
-1,25;-3,35804E-11
-1;7,612592E-10
-0,75;7,592292E-09
-0,5;4,71208E-08
-0,25;2,410424E-07
0;5,195328E-07
0,25;8,149329E-07
0,5;1,124187E-06
0,75;1,443251E-06
1;1,756159E-06
1,25;2,03693E-06
1,5;2,271918E-06
1,75;2,458076E-06
2;2,599791E-06
2,25;2,715881E-06
2,5;2,815104E-06
2,75;2,898429E-06
3;2,966923E-06
3,25;3,024722E-06
3,5;3,07525E-06
3,75;3,12115E-06
4;3,161996E-06
4,25;3,19921E-06
4,5;3,234278E-06
4,75;3,268721E-06
5;3,302709E-06
5,25;3,337613E-06
5,5;3,373295E-06
5,75;3,409243E-06
6;3,446668E-06
6,25;3,483967E-06
6,5;3,520891E-06
6,75;3,557137E-06
7;3,592445E-06
7,25;3,626169E-06
7,5;3,659131E-06
7,75;3,690764E-06
8;3,721044E-06
8,25;3,749856E-06
8,5;3,777841E-06
8,75;3,804143E-06
9;3,829532E-06
9,25;3,853882E-06
9,5;3,876475E-06
9,75;3,898203E-06
10;3,91933E-06
