Tensao [V];Corrente [A]
-6;-2,130587E-09
-5,75;-1,995915E-09
-5,5;-1,84994E-09
-5,25;-1,763716E-09
-5;-1,696336E-09
-4,75;-1,637318E-09
-4,5;-1,585078E-09
-4,25;-1,535743E-09
-4;-1,491202E-09
-3,75;-1,444789E-09
-3,5;-1,400528E-09
-3,25;-1,354449E-09
-3;-1,309881E-09
-2,75;-1,270351E-09
-2,5;-1,223722E-09
-2,25;-1,179105E-09
-2;-1,137937E-09
-1,75;-1,095528E-09
-1,5;-1,054555E-09
-1,25;-1,013437E-09
-1;-9,738556E-10
-0,75;-9,312353E-10
-0,5;-8,90948E-10
-0,25;-8,49627E-10
0;-8,102243E-10
0,25;-7,718613E-10
0,5;-7,31997E-10
0,75;-6,858143E-10
1;-6,448949E-10
1,25;-6,021407E-10
1,5;-5,569931E-10
1,75;-5,094394E-10
2;-4,661136E-10
2,25;-4,097571E-10
2,5;-3,050254E-10
2,75;-1,038482E-11
3;1,224984E-09
3,25;1,20724E-08
3,5;7,482414E-08
3,75;3,280996E-07
4;6,496061E-07
4,25;9,938942E-07
4,5;1,359362E-06
4,75;1,743408E-06
5;2,126331E-06
5,25;2,480084E-06
5,5;2,789676E-06
5,75;3,047402E-06
6;3,250611E-06
6,25;3,410855E-06
6,5;3,542988E-06
6,75;3,654049E-06
7;3,744498E-06
7,25;3,818848E-06
7,5;3,882062E-06
7,75;3,93848E-06
8;3,98932E-06
8,25;4,035207E-06
8,5;4,078011E-06
8,75;4,119649E-06
9;4,160962E-06
9,25;4,202533E-06
9,5;4,245293E-06
9,75;4,289511E-06
10;4,334731E-06
10,25;4,380572E-06
10,5;4,42602E-06
10,75;4,471281E-06
11;4,515151E-06
11,25;4,557668E-06
11,5;4,598652E-06
11,75;4,638305E-06
12;4,676471E-06
12,25;4,713297E-06
12,5;4,748163E-06
12,75;4,781701E-06
13;4,813936E-06
13,25;4,844439E-06
13,5;4,873289E-06
13,75;4,901236E-06
