Tensao [V];Corrente [A]
-10;-8,818143E-10
-9,75;-8,354995E-10
-9,5;-8,079526E-10
-9,25;-7,857155E-10
-9;-7,657043E-10
-8,75;-7,448117E-10
-8,5;-7,233971E-10
-8,25;-7,043073E-10
-8;-6,853654E-10
-7,75;-6,664834E-10
-7,5;-6,443056E-10
-7,25;-6,23064E-10
-7;-6,032964E-10
-6,75;-5,832199E-10
-6,5;-5,612099E-10
-6,25;-5,386143E-10
-6;-5,175682E-10
-5,75;-4,935796E-10
-5,5;-4,658736E-10
-5,25;-4,372799E-10
-5;-4,12033E-10
-4,75;-3,876295E-10
-4,5;-3,601697E-10
-4,25;-3,285106E-10
-4;-3,024551E-10
-3,75;-2,768741E-10
-3,5;-2,481226E-10
-3,25;-2,134415E-10
-3;-1,839842E-10
-2,75;-1,562495E-10
-2,5;-1,266372E-10
-2,25;-8,853823E-11
-2;-5,36367E-11
-1,75;-2,039099E-11
-1,5;1,591379E-11
-1,25;6,262671E-11
-1;1,076293E-10
-0,75;1,523644E-10
-0,5;2,128313E-10
-0,25;4,449255E-10
0;1,299972E-09
0,25;2,081008E-09
0,5;3,306735E-09
0,75;3,880331E-09
1;4,598314E-09
1,25;5,221434E-09
1,5;5,739385E-09
1,75;6,177389E-09
2;6,558418E-09
2,25;6,902365E-09
2,5;7,214183E-09
2,75;7,50099E-09
3;7,77112E-09
3,25;8,018429E-09
3,5;8,238326E-09
3,75;8,43744E-09
4;8,625421E-09
4,25;8,80059E-09
4,5;8,960915E-09
4,75;9,110895E-09
5;9,253259E-09
5,25;9,3866E-09
5,5;9,506167E-09
5,75;9,616315E-09
6;9,720012E-09
6,25;9,816429E-09
6,5;9,903983E-09
6,75;9,986485E-09
7;1,006542E-08
7,25;1,014059E-08
7,5;1,021388E-08
7,75;1,02814E-08
8;1,034803E-08
8,25;1,041332E-08
8,5;1,04763E-08
8,75;1,053812E-08
9;1,059888E-08
9,25;1,065794E-08
9,5;1,071878E-08
9,75;1,077661E-08
10;1,083269E-08
