Tensao [V];Corrente [A]
-10;-4,827785E-10
-9,95;-4,755087E-10
-9,9;-4,704689E-10
-9,85;-4,669949E-10
-9,8;-4,653551E-10
-9,75;-4,633252E-10
-9,7;-4,601142E-10
-9,65;-4,575107E-10
-9,6;-4,546286E-10
-9,55;-4,519904E-10
-9,5;-4,490256E-10
-9,45;-4,46617E-10
-9,4;-4,44473E-10
-9,35;-4,421767E-10
-9,3;-4,3954E-10
-9,25;-4,367326E-10
-9,2;-4,347914E-10
-9,15;-4,327149E-10
-9,1;-4,288257E-10
-9,05;-4,262952E-10
-9;-4,246472E-10
-8,95;-4,218197E-10
-8,9;-4,185882E-10
-8,85;-4,162882E-10
-8,8;-4,140664E-10
-8,75;-4,113656E-10
-8,7;-4,089526E-10
-8,65;-4,058926E-10
-8,6;-4,03941E-10
-8,55;-4,012605E-10
-8,5;-3,988715E-10
-8,45;-3,962518E-10
-8,4;-3,939658E-10
-8,35;-3,903073E-10
-8,3;-3,880531E-10
-8,25;-3,859624E-10
-8,2;-3,83249E-10
-8,15;-3,811287E-10
-8,1;-3,77838E-10
-8,05;-3,753634E-10
-8;-3,734462E-10
-7,95;-3,712083E-10
-7,9;-3,679471E-10
-7,85;-3,65288E-10
-7,8;-3,63277E-10
-7,75;-3,611975E-10
-7,7;-3,580902E-10
-7,65;-3,558422E-10
-7,6;-3,533316E-10
-7,55;-3,509216E-10
-7,5;-3,484632E-10
-7,45;-3,460491E-10
-7,4;-3,4384E-10
-7,35;-3,411796E-10
-7,3;-3,378949E-10
-7,25;-3,352313E-10
-7,2;-3,333039E-10
-7,15;-3,308196E-10
-7,1;-3,280599E-10
-7,05;-3,254208E-10
-7;-3,232561E-10
-6,95;-3,20816E-10
-6,9;-3,185681E-10
-6,85;-3,159216E-10
-6,8;-3,133531E-10
-6,75;-3,105762E-10
-6,7;-3,076349E-10
-6,65;-3,051267E-10
-6,6;-3,02677E-10
-6,55;-2,999535E-10
-6,5;-2,972523E-10
-6,45;-2,945686E-10
-6,4;-2,927694E-10
-6,35;-2,91008E-10
-6,3;-2,889965E-10
-6,25;-2,856294E-10
-6,2;-2,825589E-10
-6,15;-2,808646E-10
-6,1;-2,779543E-10
-6,05;-2,742646E-10
-6;-2,719089E-10
-5,95;-2,698369E-10
-5,9;-2,677367E-10
-5,85;-2,655184E-10
-5,8;-2,634599E-10
-5,75;-2,612629E-10
-5,7;-2,584949E-10
-5,65;-2,56169E-10
-5,6;-2,542468E-10
-5,55;-2,512607E-10
-5,5;-2,479836E-10
-5,45;-2,448441E-10
-5,4;-2,425418E-10
-5,35;-2,407001E-10
-5,3;-2,378353E-10
-5,25;-2,339575E-10
-5,2;-2,313272E-10
-5,15;-2,29286E-10
-5,1;-2,271447E-10
-5,05;-2,245043E-10
-5;-2,21211E-10
-4,95;-2,191056E-10
-4,9;-2,170026E-10
-4,85;-2,139435E-10
